"[36, 56, 84]","[536, 1023]"
"[36, 56, 84]","[536, 1023]"
"[35, 55, 84]","[536, 1023]"
"[35, 55, 82]","[536, 1023]"
"[35, 56, 85]","[536, 1023]"
"[34, 59, 83]","[536, 1023]"
"[34, 59, 83]","[536, 1023]"
"[18, 60, 98]","[536, 1023]"
"[17, 57, 96]","[536, 1023]"
"[16, 55, 82]","[536, 1023]"
"[17, 58, 83]","[536, 1023]"
"[16, 66, 101]","[536, 1023]"
"[16, 58, 122]","[536, 1023]"
"[16, 59, 93]","[536, 1023]"
"[16, 55, 82]","[536, 1023]"
"[30, 72, 82]","[536, 1023]"
"[28, 61, 93]","[536, 1023]"
"[27, 50, 93]","[536, 1023]"
"[27, 89, 12]","[536, 1023]"
"[17, 46, 9]","[536, 1023]"
"[18, 45, 8]","[536, 1023]"
